Visual,FreqNet,ECAPA,CrossModal,Biometric,auc,margin,err_tau,acc_tau
0.2,0.65,0.05,0.05,0.05,0.99745016418455,-0.4238707592799128,125,94.21831637372803
0.2,0.65,0.05,0.1,0.0,0.9975082092275034,-0.4147377092799128,126,94.17206290471786
0.2,0.65,0.1,0.0,0.05,0.9970562871073667,-0.44883238480344984,126,94.17206290471786
0.2,0.65,0.1,0.05,0.0,0.9970853096288435,-0.44972943480344973,127,94.12580943570768
0.2,0.65,0.15,0.0,0.0,0.9966002189127334,-0.4970571890776274,127,94.12580943570768
0.2,0.7,0.0,0.0,0.1,0.9963929151879001,-0.5299142221688866,138,93.61702127659575
0.2,0.7,0.0,0.05,0.05,0.9964509602308534,-0.5207811721688866,138,93.61702127659575
0.2,0.7,0.0,0.1,0.0,0.9964924209758201,-0.5116481221688867,138,93.61702127659575
0.2,0.7,0.05,0.0,0.05,0.9961151281966234,-0.519227125149119,139,93.57076780758557
0.2,0.7,0.05,0.05,0.0,0.9961234203456167,-0.5100940751491189,138,93.61702127659575
0.2,0.7,0.1,0.0,0.0,0.9956549139274935,-0.5455560598999954,140,93.52451433857539
0.2,0.75,0.0,0.0,0.05,0.9950039802315168,-0.6161375380380929,154,92.87696577243292
0.2,0.75,0.0,0.05,0.0,0.9950330027529934,-0.6070044880380929,153,92.9232192414431
0.2,0.75,0.05,0.0,0.0,0.9946391256758101,-0.6054504410183252,157,92.73820536540241
0.2,0.8,0.0,0.0,0.0,0.9935031012637235,-0.7023608539072991,163,92.46068455134136
0.25,0.0,0.0,0.0,0.75,0.9998756177651,-0.26850824999999995,16,99.25994449583719
0.25,0.0,0.0,0.05,0.7,0.9999087863610734,-0.21832069999999998,11,99.49121184088807
0.25,0.0,0.0,0.1,0.65,0.99992537065906,-0.18206859999999997,9,99.58371877890842
0.25,0.0,0.0,0.15,0.6,0.99992537065906,-0.17413789999999996,9,99.58371877890842
0.25,0.0,0.0,0.2,0.55,0.9999295167335567,-0.1662072,8,99.6299722479186
0.25,0.0,0.0,0.25,0.5,0.9999295167335567,-0.1582765,8,99.6299722479186
0.25,0.0,0.0,0.3,0.45,0.99993780888255,-0.20529495,8,99.6299722479186
0.25,0.0,0.0,0.35,0.4,0.99993780888255,-0.25715789999999994,8,99.6299722479186
0.25,0.0,0.0,0.4,0.35,0.9999212245845633,-0.30902085,8,99.6299722479186
0.25,0.0,0.0,0.45,0.3,0.99991293243557,-0.3608838000000001,10,99.53746530989824
0.25,0.0,0.0,0.5,0.25,0.9999046402865767,-0.41274675000000005,10,99.53746530989824
0.25,0.0,0.0,0.55,0.2,0.9998922020630867,-0.4646097,7,99.67622571692877
0.25,0.0,0.0,0.6,0.15,0.9998548873926166,-0.5164726500000001,8,99.6299722479186
0.25,0.0,0.0,0.65,0.1,0.9998217187966434,-0.5683356000000002,8,99.6299722479186
0.25,0.0,0.0,0.7,0.05,0.99976367375369,-0.6201985499999999,9,99.58371877890842
0.25,0.0,0.0,0.75,0.0,0.9996600218912733,-0.6720615,10,99.53746530989824
0.25,0.0,0.05,0.0,0.7,0.99990049421208,-0.20200979999999996,11,99.49121184088807
0.25,0.0,0.05,0.05,0.65,0.9999170785100666,-0.15182225,9,99.58371877890842
0.25,0.0,0.05,0.1,0.6,0.99992537065906,-0.12060434999999992,9,99.58371877890842
0.25,0.0,0.05,0.15,0.55,0.9999336628080533,-0.11267365000000001,8,99.6299722479186
0.25,0.0,0.05,0.2,0.5,0.9999709774785234,-0.10474295,8,99.6299722479186
0.25,0.0,0.05,0.25,0.45,0.9999668314040266,-0.11370015,8,99.6299722479186
0.25,0.0,0.05,0.3,0.4,0.99997512355302,-0.16556309999999996,8,99.6299722479186
0.25,0.0,0.05,0.35,0.35,0.9999709774785234,-0.21742605,7,99.67622571692877
0.25,0.0,0.05,0.4,0.3,0.9999585392550333,-0.26928900000000006,7,99.67622571692877
0.25,0.0,0.05,0.45,0.25,0.9999336628080533,-0.3211519500000001,6,99.72247918593895
0.25,0.0,0.05,0.5,0.2,0.99992537065906,-0.3730148999999999,7,99.67622571692877
0.25,0.0,0.05,0.55,0.15,0.9999170785100666,-0.42487785,7,99.67622571692877
0.25,0.0,0.05,0.6,0.1,0.99988805598859,-0.4767408000000001,7,99.67622571692877
0.25,0.0,0.05,0.65,0.05,0.9998424491691267,-0.52860375,8,99.6299722479186
0.25,0.0,0.05,0.7,0.0,0.9998051344986567,-0.5804667,9,99.58371877890842
0.25,0.0,0.1,0.0,0.65,0.99992537065906,-0.13551135000000003,9,99.58371877890842
0.25,0.0,0.1,0.05,0.6,0.9999336628080533,-0.0853238,8,99.6299722479186
0.25,0.0,0.1,0.1,0.55,0.9999668314040266,-0.05914009999999997,8,99.6299722479186
0.25,0.0,0.1,0.15,0.5,0.99998756177651,-0.05120939999999996,8,99.6299722479186
0.25,0.0,0.1,0.2,0.45,0.9999834157020133,-0.0432787,8,99.6299722479186
0.25,0.0,0.1,0.25,0.4,0.9999834157020133,-0.07396829999999999,7,99.67622571692877
0.25,0.0,0.1,0.3,0.35,0.99997512355302,-0.12583125,7,99.67622571692877
0.25,0.0,0.1,0.35,0.3,0.99997512355302,-0.17769419999999997,3,99.86123959296947
0.25,0.0,0.1,0.4,0.25,0.99997512355302,-0.22955715000000004,3,99.86123959296947
0.25,0.0,0.1,0.45,0.2,0.9999585392550333,-0.28142010000000006,6,99.72247918593895
0.25,0.0,0.1,0.5,0.15,0.9999419549570466,-0.33328304999999997,7,99.67622571692877
0.25,0.0,0.1,0.55,0.1,0.9999295167335567,-0.38514600000000004,7,99.67622571692877
0.25,0.0,0.1,0.6,0.05,0.9999046402865767,-0.43700895,7,99.67622571692877
0.25,0.0,0.1,0.65,0.0,0.9998673256161067,-0.4888719,8,99.6299722479186
0.25,0.0,0.15,0.0,0.6,0.9999295167335567,-0.08698150000000004,8,99.6299722479186
0.25,0.0,0.15,0.05,0.55,0.9999668314040266,-0.04418089999999997,8,99.6299722479186
0.25,0.0,0.15,0.1,0.5,0.9999917078510067,-0.030418349999999927,8,99.6299722479186
0.25,0.0,0.15,0.15,0.45,0.9999958539255034,-0.02987460000000003,8,99.6299722479186
0.25,0.0,0.15,0.2,0.4,0.9999958539255034,-0.02933085000000002,7,99.67622571692877
0.25,0.0,0.15,0.25,0.35,0.9999917078510067,-0.03423645000000003,6,99.72247918593895
0.25,0.0,0.15,0.3,0.3,0.9999917078510067,-0.08609939999999999,3,99.86123959296947
0.25,0.0,0.15,0.35,0.25,0.9999834157020133,-0.13796234999999996,3,99.86123959296947
0.25,0.0,0.15,0.4,0.2,0.9999834157020133,-0.18982530000000009,3,99.86123959296947
0.25,0.0,0.15,0.45,0.15,0.9999668314040266,-0.2416882500000001,6,99.72247918593895
0.25,0.0,0.15,0.5,0.1,0.9999543931805367,-0.29355120000000007,7,99.67622571692877
0.25,0.0,0.15,0.55,0.05,0.9999336628080533,-0.34541415,7,99.67622571692877
0.25,0.0,0.15,0.6,0.0,0.99991293243557,-0.39727710000000005,7,99.67622571692877
0.25,0.0,0.2,0.0,0.55,0.9999668314040266,-0.08301324999999993,6,99.72247918593895
0.25,0.0,0.2,0.05,0.5,0.99998756177651,-0.040212649999999905,6,99.72247918593895
0.25,0.0,0.2,0.1,0.45,0.9999958539255034,-0.03148429999999991,8,99.6299722479186
0.25,0.0,0.2,0.15,0.4,0.9999958539255034,-0.030940549999999956,7,99.67622571692877
0.25,0.0,0.2,0.2,0.35,0.9999958539255034,-0.030396799999999946,3,99.86123959296947
0.25,0.0,0.2,0.25,0.3,0.9999958539255034,-0.02985304999999988,3,99.86123959296947
0.25,0.0,0.2,0.3,0.25,0.9999917078510067,-0.04636754999999998,3,99.86123959296947
0.25,0.0,0.2,0.35,0.2,0.9999834157020133,-0.0982305,3,99.86123959296947
0.25,0.0,0.2,0.4,0.15,0.9999834157020133,-0.15009345000000002,3,99.86123959296947
0.25,0.0,0.2,0.45,0.1,0.9999668314040266,-0.2019564000000001,5,99.76873265494912
0.25,0.0,0.2,0.5,0.05,0.9999668314040266,-0.25381934999999994,7,99.67622571692877
0.25,0.0,0.2,0.55,0.0,0.99993780888255,-0.30568229999999996,7,99.67622571692877
0.25,0.0,0.25,0.0,0.5,0.99997512355302,-0.07904499999999992,6,99.72247918593895
0.25,0.0,0.25,0.05,0.45,0.9999917078510067,-0.036244399999999954,5,99.76873265494912
0.25,0.0,0.25,0.1,0.4,0.9999958539255034,-0.03255024999999995,2,99.90749306197965
0.25,0.0,0.25,0.15,0.35,0.9999958539255034,-0.03200649999999999,1,99.95374653098983
0.25,0.0,0.25,0.2,0.3,0.9999958539255034,-0.031462749999999984,1,99.95374653098983
0.25,0.0,0.25,0.25,0.25,0.9999958539255034,-0.03091900000000003,3,99.86123959296947
0.25,0.0,0.25,0.3,0.2,0.9999917078510067,-0.03037525000000002,3,99.86123959296947
0.25,0.0,0.25,0.35,0.15,0.9999917078510067,-0.05849865000000004,3,99.86123959296947
0.25,0.0,0.25,0.4,0.1,0.9999834157020133,-0.11036160000000006,3,99.86123959296947
0.25,0.0,0.25,0.45,0.05,0.99997512355302,-0.16222455000000008,4,99.81498612395929
0.25,0.0,0.25,0.5,0.0,0.99996268532953,-0.21408750000000004,7,99.67622571692877
0.25,0.0,0.3,0.0,0.45,0.99997512355302,-0.07507674999999997,3,99.86123959296947
0.25,0.0,0.3,0.05,0.4,0.9999917078510067,-0.034159949999999994,3,99.86123959296947
0.25,0.0,0.3,0.1,0.35,0.9999958539255034,-0.033616199999999874,2,99.90749306197965
0.25,0.0,0.3,0.15,0.3,0.9999958539255034,-0.03307244999999992,1,99.95374653098983
0.25,0.0,0.3,0.2,0.25,0.9999958539255034,-0.032528699999999966,1,99.95374653098983
0.25,0.0,0.3,0.25,0.2,0.9999958539255034,-0.031984949999999956,1,99.95374653098983
0.25,0.0,0.3,0.3,0.15,0.9999958539255034,-0.03144119999999995,1,99.95374653098983
0.25,0.0,0.3,0.35,0.1,0.9999917078510067,-0.030897449999999993,3,99.86123959296947
0.25,0.0,0.3,0.4,0.05,0.9999834157020133,-0.07062975000000005,3,99.86123959296947
0.25,0.0,0.3,0.45,0.0,0.99997512355302,-0.12249270000000007,4,99.81498612395929
0.25,0.0,0.35,0.0,0.4,0.9999709774785234,-0.07110850000000002,2,99.90749306197965
0.25,0.0,0.35,0.05,0.35,0.9999917078510067,-0.03522590000000003,1,99.95374653098983
0.25,0.0,0.35,0.1,0.3,0.9999958539255034,-0.03468214999999997,1,99.95374653098983
0.25,0.0,0.35,0.15,0.25,0.9999958539255034,-0.03413840000000001,2,99.90749306197965
0.25,0.0,0.35,0.2,0.2,0.9999958539255034,-0.033594650000000115,2,99.90749306197965
0.25,0.0,0.35,0.25,0.15,0.9999958539255034,-0.033050899999999994,2,99.90749306197965
0.25,0.0,0.35,0.3,0.1,0.9999958539255034,-0.03250715000000004,1,99.95374653098983
0.25,0.0,0.35,0.35,0.05,0.9999958539255034,-0.03196340000000003,1,99.95374653098983
0.25,0.0,0.35,0.4,0.0,0.9999917078510067,-0.03141965000000002,1,99.95374653098983
0.25,0.0,0.4,0.0,0.35,0.9998590334671134,-0.09307887851562502,2,99.90749306197965
0.25,0.0,0.4,0.05,0.3,0.9998963481375833,-0.07634167851562501,2,99.90749306197965
0.25,0.0,0.4,0.1,0.25,0.99991293243557,-0.06012841035156258,2,99.90749306197965
0.25,0.0,0.4,0.15,0.2,0.9999336628080533,-0.04916656035156264,2,99.90749306197965
0.25,0.0,0.4,0.2,0.15,0.99995024710604,-0.03820471035156259,2,99.90749306197965
0.25,0.0,0.4,0.25,0.1,0.99996268532953,-0.03411685000000009,1,99.95374653098983
0.25,0.0,0.4,0.3,0.05,0.99998756177651,-0.03357310000000013,1,99.95374653098983
0.25,0.0,0.4,0.35,0.0,0.9999917078510067,-0.03302935000000007,2,99.90749306197965
0.25,0.0,0.45,0.0,0.3,0.99961441507181,-0.17327680083007807,10,99.53746530989824
0.25,0.0,0.45,0.05,0.25,0.99963929151879,-0.15653960083007812,10,99.53746530989824
0.25,0.0,0.45,0.1,0.2,0.99965172974228,-0.14490336164550782,10,99.53746530989824
0.25,0.0,0.45,0.15,0.15,0.9996558758167767,-0.13394151164550788,10,99.53746530989824
0.25,0.0,0.45,0.2,0.1,0.99967660618926,-0.12297966164550778,10,99.53746530989824
0.25,0.0,0.45,0.25,0.05,0.99968904441275,-0.11201781164550784,10,99.53746530989824
0.25,0.0,0.45,0.3,0.0,0.9997056287107366,-0.1010559616455079,10,99.53746530989824
0.25,0.0,0.5,0.0,0.25,0.99934077415503,-0.25347472314453123,30,98.61239592969473
0.25,0.0,0.5,0.05,0.2,0.99936565060201,-0.24064016293945328,30,98.61239592969473
0.25,0.0,0.5,0.1,0.15,0.9993697966765067,-0.22967831293945318,30,98.61239592969473
0.25,0.0,0.5,0.15,0.1,0.9993780888255,-0.21871646293945324,30,98.61239592969473
0.25,0.0,0.5,0.2,0.05,0.9993863809744934,-0.20775461293945313,30,98.61239592969473
0.25,0.0,0.5,0.25,0.0,0.99939052704899,-0.1967927629394532,30,98.61239592969473
0.25,0.0,0.55,0.0,0.2,0.99924126836711,-0.3363769642333986,33,98.47363552266421
0.25,0.0,0.55,0.05,0.15,0.9992702908885867,-0.32541511423339864,33,98.47363552266421
0.25,0.0,0.55,0.1,0.1,0.9992827291120767,-0.31445326423339853,33,98.47363552266421
0.25,0.0,0.55,0.15,0.05,0.9992827291120767,-0.30349141423339854,33,98.47363552266421
0.25,0.0,0.55,0.2,0.0,0.9992910212610701,-0.2925295642333985,33,98.47363552266421
0.25,0.0,0.6,0.0,0.15,0.9991334704301967,-0.4211519155273438,35,98.38112858464385
0.25,0.0,0.6,0.05,0.1,0.9991624929516734,-0.4101900655273439,34,98.42738205365403
0.25,0.0,0.6,0.1,0.05,0.99916663902617,-0.3992282155273438,34,98.42738205365403
0.25,0.0,0.6,0.15,0.0,0.9991707851006667,-0.38826636552734384,34,98.42738205365403
0.25,0.0,0.65,0.0,0.1,0.99898006567382,-0.5059268668212892,36,98.33487511563366
0.25,0.0,0.65,0.05,0.05,0.9990132342697934,-0.4949650168212892,36,98.33487511563366
0.25,0.0,0.65,0.1,0.0,0.9990215264187867,-0.48400316682128913,36,98.33487511563366
0.25,0.0,0.7,0.0,0.05,0.99886812166241,-0.5907018181152344,38,98.24236817761333
0.25,0.0,0.7,0.05,0.0,0.9989261667053634,-0.5797399681152344,39,98.19611470860315
0.25,0.0,0.75,0.0,0.0,0.9986483797140867,-0.6754767694091798,39,98.19611470860315
0.25,0.05,0.0,0.0,0.7,0.9999170785100666,-0.22215040765504834,12,99.44495837187789
0.25,0.05,0.0,0.05,0.65,0.99992537065906,-0.17196285765504837,9,99.58371877890842
0.25,0.05,0.0,0.1,0.6,0.9999336628080533,-0.14164033862886427,9,99.58371877890842
0.25,0.05,0.0,0.15,0.55,0.9999336628080533,-0.13370963862886426,9,99.58371877890842
0.25,0.05,0.0,0.2,0.5,0.99996268532953,-0.12577893862886425,8,99.6299722479186
0.25,0.05,0.0,0.25,0.45,0.9999668314040266,-0.11784823862886429,8,99.6299722479186
0.25,0.05,0.0,0.3,0.4,0.9999668314040266,-0.16699754207496942,8,99.6299722479186
0.25,0.05,0.0,0.35,0.35,0.9999668314040266,-0.21886049207496944,7,99.67622571692877
0.25,0.05,0.0,0.4,0.3,0.9999461010315434,-0.27072344207496946,8,99.6299722479186
0.25,0.05,0.0,0.45,0.25,0.9999336628080533,-0.3225863920749695,6,99.72247918593895
0.25,0.05,0.0,0.5,0.2,0.9999212245845633,-0.37444934207496944,7,99.67622571692877
0.25,0.05,0.0,0.55,0.15,0.99991293243557,-0.42631229207496946,7,99.67622571692877
0.25,0.05,0.0,0.6,0.1,0.99988805598859,-0.4781752420749694,7,99.67622571692877
0.25,0.05,0.0,0.65,0.05,0.99985074131812,-0.5300381920749694,9,99.58371877890842
0.25,0.05,0.0,0.7,0.0,0.9997802580516767,-0.5819011420749693,9,99.58371877890842
0.25,0.05,0.05,0.0,0.65,0.99993780888255,-0.15565195765504836,9,99.58371877890842
0.25,0.05,0.05,0.05,0.6,0.9999461010315434,-0.10546440765504839,9,99.58371877890842
0.25,0.05,0.05,0.1,0.55,0.9999668314040266,-0.08017608862886433,9,99.58371877890842
0.25,0.05,0.05,0.15,0.5,0.99998756177651,-0.07224538862886432,8,99.6299722479186
0.25,0.05,0.05,0.2,0.45,0.99998756177651,-0.06431468862886425,8,99.6299722479186
0.25,0.05,0.05,0.25,0.4,0.9999834157020133,-0.07540274207496939,7,99.67622571692877
0.25,0.05,0.05,0.3,0.35,0.9999792696275167,-0.12726569207496946,7,99.67622571692877
0.25,0.05,0.05,0.35,0.3,0.9999792696275167,-0.17912864207496937,3,99.86123959296947
0.25,0.05,0.05,0.4,0.25,0.99997512355302,-0.2309915920749694,4,99.81498612395929
0.25,0.05,0.05,0.45,0.2,0.9999585392550333,-0.2828545420749694,6,99.72247918593895
0.25,0.05,0.05,0.5,0.15,0.99993780888255,-0.3347174920749695,7,99.67622571692877
0.25,0.05,0.05,0.55,0.1,0.99992537065906,-0.38658044207496955,7,99.67622571692877
0.25,0.05,0.05,0.6,0.05,0.9999046402865767,-0.4384433920749694,7,99.67622571692877
0.25,0.05,0.05,0.65,0.0,0.9998714716906033,-0.4903063420749694,9,99.58371877890842
0.25,0.05,0.1,0.0,0.6,0.9999461010315434,-0.08915350765504837,9,99.58371877890842
0.25,0.05,0.1,0.05,0.55,0.9999834157020133,-0.038965957655048344,9,99.58371877890842
0.25,0.05,0.1,0.1,0.5,0.9999958539255034,-0.01871183862886422,8,99.6299722479186
0.25,0.05,0.1,0.15,0.45,0.9999958539255034,-0.010781138628864262,8,99.6299722479186
0.25,0.05,0.1,0.2,0.4,0.9999958539255034,-0.002850438628864249,7,99.67622571692877
0.25,0.05,0.1,0.25,0.35,0.9999958539255034,-0.03567089207496943,6,99.72247918593895
0.25,0.05,0.1,0.3,0.3,0.99998756177651,-0.08753384207496939,3,99.86123959296947
0.25,0.05,0.1,0.35,0.25,0.99998756177651,-0.13939679207496936,3,99.86123959296947
0.25,0.05,0.1,0.4,0.2,0.9999834157020133,-0.19125974207496943,4,99.81498612395929
0.25,0.05,0.1,0.45,0.15,0.9999709774785234,-0.24312269207496945,6,99.72247918593895
0.25,0.05,0.1,0.5,0.1,0.9999543931805367,-0.2949856420749695,7,99.67622571692877
0.25,0.05,0.1,0.55,0.05,0.99993780888255,-0.34684859207496943,7,99.67622571692877
0.25,0.05,0.1,0.6,0.0,0.9999212245845633,-0.3987115420749694,7,99.67622571692877
0.25,0.05,0.15,0.0,0.55,0.99998756177651,-0.033534182162180515,7,99.67622571692877
0.25,0.05,0.15,0.05,0.5,1.0,0.009266417837819452,7,99.67622571692877
0.25,0.05,0.15,0.1,0.45,1.0,0.017099386864003585,8,99.6299722479186
0.25,0.05,0.15,0.15,0.4,1.0,0.01764313686400354,7,99.67622571692877
0.25,0.05,0.15,0.2,0.35,1.0,0.01818688686400355,3,99.86123959296947
0.25,0.05,0.15,0.25,0.3,1.0,0.004060957925030639,3,99.86123959296947
0.25,0.05,0.15,0.3,0.25,0.9999958539255034,-0.04780199207496938,3,99.86123959296947
0.25,0.05,0.15,0.35,0.2,0.99998756177651,-0.09966494207496945,3,99.86123959296947
0.25,0.05,0.15,0.4,0.15,0.99998756177651,-0.15152789207496942,4,99.81498612395929
0.25,0.05,0.15,0.45,0.1,0.9999709774785234,-0.2033908420749695,5,99.76873265494912
0.25,0.05,0.15,0.5,0.05,0.9999709774785234,-0.25525379207496945,7,99.67622571692877
0.25,0.05,0.15,0.55,0.0,0.9999419549570466,-0.3071167420749695,7,99.67622571692877
0.25,0.05,0.2,0.0,0.5,0.9999958539255034,-0.029565932162180564,6,99.72247918593895
0.25,0.05,0.2,0.05,0.45,1.0,0.013234667837819458,5,99.76873265494912
0.25,0.05,0.2,0.1,0.4,1.0,0.016033436864003603,2,99.90749306197965
0.25,0.05,0.2,0.15,0.35,1.0,0.016577186864003557,2,99.90749306197965
0.25,0.05,0.2,0.2,0.3,1.0,0.017120936864003566,2,99.90749306197965
0.25,0.05,0.2,0.25,0.25,1.0,0.01766468686400352,3,99.86123959296947
0.25,0.05,0.2,0.3,0.2,0.9999958539255034,-0.008070142074969477,3,99.86123959296947
0.25,0.05,0.2,0.35,0.15,0.9999917078510067,-0.05993309207496944,3,99.86123959296947
0.25,0.05,0.2,0.4,0.1,0.99998756177651,-0.1117960420749694,4,99.81498612395929
0.25,0.05,0.2,0.45,0.05,0.99997512355302,-0.16365899207496942,5,99.76873265494912
0.25,0.05,0.2,0.5,0.0,0.9999709774785234,-0.2155219420749695,7,99.67622571692877
0.25,0.05,0.25,0.0,0.45,0.9999958539255034,-0.025597682162180502,2,99.90749306197965
0.25,0.05,0.25,0.05,0.4,1.0,0.014423736864003556,2,99.90749306197965
0.25,0.05,0.25,0.1,0.35,1.0,0.01496748686400362,1,99.95374653098983
0.25,0.05,0.25,0.15,0.3,1.0,0.015511236864003575,1,99.95374653098983
0.25,0.05,0.25,0.2,0.25,1.0,0.016054986864003473,1,99.95374653098983
0.25,0.05,0.25,0.25,0.2,1.0,0.016598736864003538,2,99.90749306197965
0.25,0.05,0.25,0.3,0.15,1.0,0.017142486864003548,2,99.90749306197965
0.25,0.05,0.25,0.35,0.1,0.9999958539255034,-0.020201242074969428,3,99.86123959296947
0.25,0.05,0.25,0.4,0.05,0.99998756177651,-0.07206419207496945,3,99.86123959296947
0.25,0.05,0.25,0.45,0.0,0.9999834157020133,-0.12392714207496947,5,99.76873265494912
0.25,0.05,0.3,0.0,0.4,0.9999958539255034,-0.02162943216218055,2,99.90749306197965
0.25,0.05,0.3,0.05,0.35,1.0,0.013357786864003462,1,99.95374653098983
0.25,0.05,0.3,0.1,0.3,1.0,0.013901536864003639,0,100.0
0.25,0.05,0.3,0.15,0.25,1.0,0.014445286864003537,1,99.95374653098983
0.25,0.05,0.3,0.2,0.2,1.0,0.014989036864003491,1,99.95374653098983
0.25,0.05,0.3,0.25,0.15,1.0,0.015532786864003556,1,99.95374653098983
0.25,0.05,0.3,0.3,0.1,1.0,0.01607653686400351,1,99.95374653098983
0.25,0.05,0.3,0.35,0.05,1.0,0.01662028686400352,1,99.95374653098983
0.25,0.05,0.3,0.4,0.0,0.9999958539255034,-0.03233234207496943,2,99.90749306197965
0.25,0.05,0.35,0.0,0.35,0.9999792696275167,-0.033116814587904164,1,99.95374653098983
0.25,0.05,0.35,0.05,0.3,0.9999958539255034,-0.022154964587904113,1,99.95374653098983
0.25,0.05,0.35,0.1,0.25,0.9999958539255034,-0.011193114587904174,1,99.95374653098983
0.25,0.05,0.35,0.15,0.2,0.9999958539255034,-0.00023126458790412308,1,99.95374653098983
0.25,0.05,0.35,0.2,0.15,1.0,0.010730585412095817,1,99.95374653098983
0.25,0.05,0.35,0.25,0.1,1.0,0.014466836864003574,0,100.0
0.25,0.05,0.35,0.3,0.05,1.0,0.015010586864003583,0,100.0
0.25,0.05,0.35,0.35,0.0,1.0,0.015554336864003537,1,99.95374653098983
0.25,0.05,0.4,0.0,0.3,0.9998424491691267,-0.11789176588184952,5,99.76873265494912
0.25,0.05,0.4,0.05,0.25,0.99985074131812,-0.10692991588184952,5,99.76873265494912
0.25,0.05,0.4,0.1,0.2,0.9998673256161067,-0.09596806588184953,5,99.76873265494912
0.25,0.05,0.4,0.15,0.15,0.99990049421208,-0.08500621588184959,4,99.81498612395929
0.25,0.05,0.4,0.2,0.1,0.99991293243557,-0.07404436588184954,3,99.86123959296947
0.25,0.05,0.4,0.25,0.05,0.99993780888255,-0.06308251588184954,3,99.86123959296947
0.25,0.05,0.4,0.3,0.0,0.99996268532953,-0.052120665881849604,3,99.86123959296947
0.25,0.05,0.45,0.0,0.25,0.9994693024644267,-0.20266671717579476,22,98.98242368177613
0.25,0.05,0.45,0.05,0.2,0.9994858867624133,-0.19170486717579488,21,99.02867715078631
0.25,0.05,0.45,0.1,0.15,0.9994941789114067,-0.18074301717579477,21,99.02867715078631
0.25,0.05,0.45,0.15,0.1,0.9995190553583867,-0.16978116717579483,22,98.98242368177613
0.25,0.05,0.45,0.2,0.05,0.9995190553583867,-0.15881931717579473,21,99.02867715078631
0.25,0.05,0.45,0.25,0.0,0.9995314935818767,-0.1478574671757948,21,99.02867715078631
0.25,0.05,0.5,0.0,0.2,0.99932833593154,-0.2874416684697402,32,98.51988899167438
0.25,0.05,0.5,0.05,0.15,0.9993449202295267,-0.27647981846974024,32,98.51988899167438
0.25,0.05,0.5,0.1,0.1,0.9993490663040233,-0.2655179684697402,32,98.51988899167438
0.25,0.05,0.5,0.15,0.05,0.9993573584530167,-0.2545561184697402,32,98.51988899167438
0.25,0.05,0.5,0.2,0.0,0.9993573584530167,-0.24359426846974008,32,98.51988899167438
0.25,0.05,0.55,0.0,0.15,0.9992329762181167,-0.37221661976368553,34,98.42738205365403
0.25,0.05,0.55,0.05,0.1,0.9992454144416066,-0.3612547697636856,34,98.42738205365403
0.25,0.05,0.55,0.1,0.05,0.9992495605161034,-0.3502929197636855,34,98.42738205365403
0.25,0.05,0.55,0.15,0.0,0.9992619987395933,-0.33933106976368554,34,98.42738205365403
0.25,0.05,0.6,0.0,0.1,0.9990588410892567,-0.4569915710576308,35,98.38112858464385
0.25,0.05,0.6,0.05,0.05,0.9990588410892567,-0.44602972105763083,35,98.38112858464385
0.25,0.05,0.6,0.1,0.0,0.9990754253872434,-0.43506787105763073,35,98.38112858464385
0.25,0.05,0.65,0.0,0.05,0.9989593353013367,-0.5417665223515762,37,98.2886216466235
0.25,0.05,0.65,0.05,0.0,0.99898006567382,-0.5308046723515761,37,98.2886216466235
0.25,0.05,0.7,0.0,0.0,0.9988598295134167,-0.6265414736455214,39,98.19611470860315
0.25,0.1,0.0,0.0,0.65,0.99992537065906,-0.17579256531009674,10,99.53746530989824
0.25,0.1,0.0,0.05,0.6,0.9999336628080533,-0.1256050153100967,10,99.53746530989824
0.25,0.1,0.0,0.1,0.55,0.9999585392550333,-0.10121207725772857,9,99.58371877890842
0.25,0.1,0.0,0.15,0.5,0.9999792696275167,-0.09328137725772856,9,99.58371877890842
0.25,0.1,0.0,0.2,0.45,0.9999834157020133,-0.0853506772577286,8,99.6299722479186
0.25,0.1,0.0,0.25,0.4,0.9999792696275167,-0.07741997725772859,7,99.67622571692877
0.25,0.1,0.0,0.3,0.35,0.99997512355302,-0.1287001341499388,7,99.67622571692877
0.25,0.1,0.0,0.35,0.3,0.99997512355302,-0.18056308414993882,4,99.81498612395929
0.25,0.1,0.0,0.4,0.25,0.9999709774785234,-0.23242603414993884,4,99.81498612395929
0.25,0.1,0.0,0.45,0.2,0.9999543931805367,-0.2842889841499388,6,99.72247918593895
0.25,0.1,0.0,0.5,0.15,0.9999336628080533,-0.3361519341499388,7,99.67622571692877
0.25,0.1,0.0,0.55,0.1,0.99992537065906,-0.3880148841499389,7,99.67622571692877
0.25,0.1,0.0,0.6,0.05,0.99990049421208,-0.43987783414993875,8,99.6299722479186
0.25,0.1,0.0,0.65,0.0,0.9998548873926166,-0.49174078414993894,9,99.58371877890842
0.25,0.1,0.05,0.0,0.6,0.9999461010315434,-0.10929411531009675,10,99.53746530989824
0.25,0.1,0.05,0.05,0.55,0.9999709774785234,-0.059106565310096726,9,99.58371877890842
0.25,0.1,0.05,0.1,0.5,0.9999917078510067,-0.03974782725772863,9,99.58371877890842
0.25,0.1,0.05,0.15,0.45,0.9999958539255034,-0.03181712725772856,8,99.6299722479186
0.25,0.1,0.05,0.2,0.4,0.9999958539255034,-0.023886427257728604,7,99.67622571692877
0.25,0.1,0.05,0.25,0.35,0.9999917078510067,-0.037105334149938884,6,99.72247918593895
